Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set() [166]
                0.00    0.00       1/3           graph::Graph::Graph(int) [120]
                0.00    0.00       1/1           std::random_device::~random_device() [153]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[136]    0.0    0.00    0.00       1         graph::Graph::operator=(graph::Graph const&) [136]
                0.00    0.00       1/2           graph::Graph::Graph(graph::Graph const&) [127]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [179]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<graph::Neighbor**> >, std::is_move_constructible<graph::Neighbor**>, std::is_move_assignable<graph::Neighbor**> >::value, void>::type std::swap<graph::Neighbor**>(graph::Neighbor**&, graph::Neighbor**&) [178]
                0.00    0.00       1/5           graph::Graph::~Graph() [73]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[137]    0.0    0.00    0.00       1         graph::Graph::print_graph() const [137]
-----------------------------------------------
                0.00    0.00       1/1           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
[138]    0.0    0.00    0.00       1         graph::Graph::getNumVertices() const [138]
-----------------------------------------------
                0.00    0.00       1/1           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
[139]    0.0    0.00    0.00       1         graph::Graph::isEven() const [139]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [150]
[140]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [140]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [144]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [151]
[141]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [141]
                0.00    0.00       1/1           std::__new_allocator<int>::~__new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [148]
[142]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [129]
                0.00    0.00       1/1           std::__new_allocator<int*>::allocate(unsigned long, void const*) [156]
                0.00    0.00       1/2           std::__new_allocator<int*>::~__new_allocator() [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [148]
[143]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [143]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [145]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [140]
[144]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [144]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [132]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [143]
[145]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [145]
                0.00    0.00       1/6           std::__deque_buf_size(unsigned long) [71]
                0.00    0.00       1/1           std::__new_allocator<int>::allocate(unsigned long, void const*) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [151]
[146]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [146]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [149]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [151]
[147]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [147]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [129]
                0.00    0.00       1/1           std::__new_allocator<int*>::deallocate(int**, unsigned long) [155]
                0.00    0.00       1/2           std::__new_allocator<int*>::~__new_allocator() [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [150]
[148]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [148]
                0.00    0.00       2/6           std::__deque_buf_size(unsigned long) [71]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [130]
                0.00    0.00       1/1           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [177]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [143]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [146]
[149]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [149]
                0.00    0.00       1/6           std::__deque_buf_size(unsigned long) [71]
                0.00    0.00       1/1           std::__new_allocator<int>::deallocate(int*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::deque() [170]
[150]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [150]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [140]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [148]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [171]
[151]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [151]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [146]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [141]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [147]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::generateRandomGraph(int, int) [135]
[152]    0.0    0.00    0.00       1         std::random_device::random_device() [152]
                0.00    0.00       1/3           std::__new_allocator<char>::~__new_allocator() [121]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::generateRandomGraph(int, int) [135]
[153]    0.0    0.00    0.00       1         std::random_device::~random_device() [153]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::generateRandomGraph(int, int) [135]
[154]    0.0    0.00    0.00       1         std::random_device::operator()() [154]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [147]
[155]    0.0    0.00    0.00       1         std::__new_allocator<int*>::deallocate(int**, unsigned long) [155]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
[156]    0.0    0.00    0.00       1         std::__new_allocator<int*>::allocate(unsigned long, void const*) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [149]
[157]    0.0    0.00    0.00       1         std::__new_allocator<int>::deallocate(int*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [145]
[158]    0.0    0.00    0.00       1         std::__new_allocator<int>::allocate(unsigned long, void const*) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [141]
[159]    0.0    0.00    0.00       1         std::__new_allocator<int>::~__new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [174]
[160]    0.0    0.00    0.00       1         std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare() [160]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [27]
[161]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [161]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [163]
[162]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [162]
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [9]
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [11]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::generateRandomGraph(int, int) [135]
[163]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [163]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [162]
-----------------------------------------------
                0.00    0.00       1/1           std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [165]
[164]    0.0    0.00    0.00       1         std::uniform_int_distribution<int>::param_type::param_type(int, int) [164]
                0.00    0.00       1/1           std::__is_constant_evaluated() [176]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::generateRandomGraph(int, int) [135]
[165]    0.0    0.00    0.00       1         std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [165]
                0.00    0.00       1/1           std::uniform_int_distribution<int>::param_type::param_type(int, int) [164]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::generateRandomGraph(int, int) [135]
[166]    0.0    0.00    0.00       1         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set() [166]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree() [175]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [90]
[167]    0.0    0.00    0.00       1         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base* const&) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [171]
[168]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [168]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [171]
[169]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::end() [169]
                0.00    0.00       1/6           std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [64]
-----------------------------------------------
                0.00    0.00       1/1           std::queue<int, std::deque<int, std::allocator<int> > >::queue<std::deque<int, std::allocator<int> >, void>() [172]
[170]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::deque() [170]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [150]
-----------------------------------------------
                0.00    0.00       1/1           std::queue<int, std::deque<int, std::allocator<int> > >::~queue() [173]
[171]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::~deque() [171]
                0.00    0.00       1/5           std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [79]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::end() [169]
                0.00    0.00       1/5           std::deque<int, std::allocator<int> >::begin() [87]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [151]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [168]
-----------------------------------------------
                0.00    0.00       1/1           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
[172]    0.0    0.00    0.00       1         std::queue<int, std::deque<int, std::allocator<int> > >::queue<std::deque<int, std::allocator<int> >, void>() [172]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::deque() [170]
-----------------------------------------------
                0.00    0.00       1/1           graph::Algorithms::Euler_circle(graph::Graph const&, int) [134]
[173]    0.0    0.00    0.00       1         std::queue<int, std::deque<int, std::allocator<int> > >::~queue() [173]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [171]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree() [175]
[174]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [174]
                0.00    0.00       1/1           std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare() [160]
                0.00    0.00       1/6           std::_Rb_tree_header::_Rb_tree_header() [66]
-----------------------------------------------
                0.00    0.00       1/1           std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set() [166]
[175]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree() [175]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [174]
-----------------------------------------------
                0.00    0.00       1/1           std::uniform_int_distribution<int>::param_type::param_type(int, int) [164]
[176]    0.0    0.00    0.00       1         std::__is_constant_evaluated() [176]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [148]
[177]    0.0    0.00    0.00       1         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [177]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::operator=(graph::Graph const&) [136]
[178]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<graph::Neighbor**> >, std::is_move_constructible<graph::Neighbor**>, std::is_move_assignable<graph::Neighbor**> >::value, void>::type std::swap<graph::Neighbor**>(graph::Neighbor**&, graph::Neighbor**&) [178]
                0.00    0.00       3/3           std::remove_reference<graph::Neighbor**&>::type&& std::move<graph::Neighbor**&>(graph::Neighbor**&) [123]
-----------------------------------------------
                0.00    0.00       1/1           graph::Graph::operator=(graph::Graph const&) [136]
[179]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [179]
                0.00    0.00       3/3           std::remove_reference<int&>::type&& std::move<int&>(int&) [124]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [126] printTitle(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [131] std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [41] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_node()
 [134] graph::Algorithms::Euler_circle(graph::Graph const&, int) [64] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [111] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_leftmost()
 [135] graph::Graph::generateRandomGraph(int, int) [132] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [42] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int, int> >*)
  [59] graph::Graph::addEdge(int, int, int) [65] std::_Rb_tree_header::_M_reset() [43] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int, int> >*)
  [72] graph::Graph::isInside(std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >, int, int) [66] std::_Rb_tree_header::_Rb_tree_header() [112] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_rightmost()
  [54] graph::Graph::cloneList(graph::Neighbor*) [155] std::__new_allocator<int*>::deallocate(int**, unsigned long) [61] std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_clone_node<false, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&)
 [127] graph::Graph::Graph(graph::Graph const&) [156] std::__new_allocator<int*>::allocate(unsigned long, void const*) [88] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true> const&)
 [120] graph::Graph::Graph(int) [133] std::__new_allocator<int*>::~__new_allocator() [174] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl()
  [73] graph::Graph::~Graph() [38] std::__new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::deallocate(std::_Rb_tree_node<std::pair<int, int> >*, unsigned long) [68] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl()
 [136] graph::Graph::operator=(graph::Graph const&) [39] std::__new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::allocate(unsigned long, void const*) [44] std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> const&>(std::pair<int, int> const&)
  [14] graph::Neighbor::Neighbor(int, int, graph::Neighbor*) [40] std::__new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::~__new_allocator() [45] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int, int> >*)
  [16] __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() [121] std::__new_allocator<char>::~__new_allocator() [89] std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> const&>(std::pair<int, int> const&)
  [17] __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_addr() [157] std::__new_allocator<int>::deallocate(int*, unsigned long) [46] void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> const&>(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int> const&)
  [55] graph::Graph::getAdjList() const [158] std::__new_allocator<int>::allocate(unsigned long, void const*) [13] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_Node_allocator()
 [137] graph::Graph::print_graph() const [159] std::__new_allocator<int>::~__new_allocator() [90] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&)
 [138] graph::Graph::getNumVertices() const [33] std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [122] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin()
 [139] graph::Graph::isEven() const [99] std::_Rb_tree_node_base::_S_maximum(std::_Rb_tree_node_base*) [35] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_end()
  [20] __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_ptr() const [100] std::_Rb_tree_node_base::_S_minimum(std::_Rb_tree_node_base*) [49] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node<std::pair<int, int> > const*)
  [21] __gnu_cxx::__aligned_membuf<std::pair<int, int> >::_M_addr() const [80] std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare(std::less<std::pair<int, int> > const&) [91] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node_base const*)
 [128] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [160] std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare() [113] std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_copy(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&)
